model,epoch,total_epoch,unix_time,iso_time
hyperdeeponet,24457,50000,1788095828,2026-08-30T22:17:08+09:00
hyperdeeponet,24609,50000,1788095858,2026-08-30T22:17:38+09:00
hyperdeeponet,24764,50000,1788095888,2026-08-30T22:18:08+09:00
hyperdeeponet,24917,50000,1788095919,2026-08-30T22:18:39+09:00
hyperdeeponet,25068,50000,1788095949,2026-08-30T22:19:09+09:00
hyperdeeponet,25217,50000,1788095979,2026-08-30T22:19:39+09:00
hyperdeeponet,25373,50000,1788096009,2026-08-30T22:20:09+09:00
hyperdeeponet,25530,50000,1788096040,2026-08-30T22:20:40+09:00
hyperdeeponet,25684,50000,1788096070,2026-08-30T22:21:10+09:00
hyperdeeponet,25837,50000,1788096100,2026-08-30T22:21:40+09:00
hyperdeeponet,25992,50000,1788096131,2026-08-30T22:22:11+09:00
hyperdeeponet,26148,50000,1788096161,2026-08-30T22:22:41+09:00
hyperdeeponet,26301,50000,1788096191,2026-08-30T22:23:11+09:00
hyperdeeponet,26457,50000,1788096222,2026-08-30T22:23:42+09:00
hyperdeeponet,26612,50000,1788096252,2026-08-30T22:24:12+09:00
hyperdeeponet,26768,50000,1788096282,2026-08-30T22:24:42+09:00
hyperdeeponet,26925,50000,1788096313,2026-08-30T22:25:13+09:00
hyperdeeponet,27079,50000,1788096343,2026-08-30T22:25:43+09:00
hyperdeeponet,27233,50000,1788096373,2026-08-30T22:26:13+09:00
hyperdeeponet,27387,50000,1788096404,2026-08-30T22:26:44+09:00
hyperdeeponet,27542,50000,1788096434,2026-08-30T22:27:14+09:00
hyperdeeponet,27697,50000,1788096464,2026-08-30T22:27:44+09:00
hyperdeeponet,27852,50000,1788096495,2026-08-30T22:28:15+09:00
hyperdeeponet,28008,50000,1788096525,2026-08-30T22:28:45+09:00
hyperdeeponet,28163,50000,1788096555,2026-08-30T22:29:15+09:00
hyperdeeponet,28318,50000,1788096586,2026-08-30T22:29:46+09:00
hyperdeeponet,28472,50000,1788096616,2026-08-30T22:30:16+09:00
hyperdeeponet,28625,50000,1788096646,2026-08-30T22:30:46+09:00
hyperdeeponet,28778,50000,1788096677,2026-08-30T22:31:17+09:00
hyperdeeponet,28932,50000,1788096707,2026-08-30T22:31:47+09:00
hyperdeeponet,29086,50000,1788096738,2026-08-30T22:32:18+09:00
hyperdeeponet,29241,50000,1788096768,2026-08-30T22:32:48+09:00
hyperdeeponet,29397,50000,1788096798,2026-08-30T22:33:18+09:00
hyperdeeponet,29552,50000,1788096829,2026-08-30T22:33:49+09:00
hyperdeeponet,29708,50000,1788096859,2026-08-30T22:34:19+09:00
hyperdeeponet,29864,50000,1788096889,2026-08-30T22:34:49+09:00
hyperdeeponet,30019,50000,1788096920,2026-08-30T22:35:20+09:00
hyperdeeponet,30176,50000,1788096950,2026-08-30T22:35:50+09:00
hyperdeeponet,30333,50000,1788096980,2026-08-30T22:36:20+09:00
hyperdeeponet,30487,50000,1788097011,2026-08-30T22:36:51+09:00
hyperdeeponet,30646,50000,1788097041,2026-08-30T22:37:21+09:00
hyperdeeponet,30803,50000,1788097072,2026-08-30T22:37:52+09:00
hyperdeeponet,30958,50000,1788097102,2026-08-30T22:38:22+09:00
hyperdeeponet,31117,50000,1788097132,2026-08-30T22:38:52+09:00
hyperdeeponet,31278,50000,1788097163,2026-08-30T22:39:23+09:00
hyperdeeponet,31439,50000,1788097193,2026-08-30T22:39:53+09:00
hyperdeeponet,31601,50000,1788097224,2026-08-30T22:40:24+09:00
hyperdeeponet,31762,50000,1788097254,2026-08-30T22:40:54+09:00
hyperdeeponet,31924,50000,1788097284,2026-08-30T22:41:24+09:00
hyperdeeponet,32082,50000,1788097315,2026-08-30T22:41:55+09:00
hyperdeeponet,32238,50000,1788097345,2026-08-30T22:42:25+09:00
hyperdeeponet,32393,50000,1788097376,2026-08-30T22:42:56+09:00
hyperdeeponet,32548,50000,1788097406,2026-08-30T22:43:26+09:00
hyperdeeponet,32704,50000,1788097436,2026-08-30T22:43:56+09:00
hyperdeeponet,32860,50000,1788097467,2026-08-30T22:44:27+09:00
hyperdeeponet,33015,50000,1788097497,2026-08-30T22:44:57+09:00
hyperdeeponet,33175,50000,1788097528,2026-08-30T22:45:28+09:00
hyperdeeponet,33335,50000,1788097558,2026-08-30T22:45:58+09:00
hyperdeeponet,33494,50000,1788097588,2026-08-30T22:46:28+09:00
hyperdeeponet,33654,50000,1788097619,2026-08-30T22:46:59+09:00
hyperdeeponet,33816,50000,1788097649,2026-08-30T22:47:29+09:00
hyperdeeponet,33976,50000,1788097680,2026-08-30T22:48:00+09:00
hyperdeeponet,34136,50000,1788097710,2026-08-30T22:48:30+09:00
hyperdeeponet,34297,50000,1788097741,2026-08-30T22:49:01+09:00
hyperdeeponet,34456,50000,1788097771,2026-08-30T22:49:31+09:00
hyperdeeponet,34614,50000,1788097801,2026-08-30T22:50:01+09:00
hyperdeeponet,34774,50000,1788097832,2026-08-30T22:50:32+09:00
hyperdeeponet,34932,50000,1788097862,2026-08-30T22:51:02+09:00
hyperdeeponet,35089,50000,1788097893,2026-08-30T22:51:33+09:00
hyperdeeponet,35245,50000,1788097923,2026-08-30T22:52:03+09:00
hyperdeeponet,35402,50000,1788097954,2026-08-30T22:52:34+09:00
hyperdeeponet,35559,50000,1788097984,2026-08-30T22:53:04+09:00
hyperdeeponet,35716,50000,1788098015,2026-08-30T22:53:35+09:00
hyperdeeponet,35874,50000,1788098045,2026-08-30T22:54:05+09:00
hyperdeeponet,36030,50000,1788098076,2026-08-30T22:54:36+09:00
hyperdeeponet,36192,50000,1788098106,2026-08-30T22:55:06+09:00
hyperdeeponet,36351,50000,1788098136,2026-08-30T22:55:36+09:00
hyperdeeponet,36507,50000,1788098167,2026-08-30T22:56:07+09:00
hyperdeeponet,36666,50000,1788098197,2026-08-30T22:56:37+09:00
hyperdeeponet,36821,50000,1788098228,2026-08-30T22:57:08+09:00
hyperdeeponet,36977,50000,1788098258,2026-08-30T22:57:38+09:00
hyperdeeponet,37134,50000,1788098289,2026-08-30T22:58:09+09:00
hyperdeeponet,37292,50000,1788098319,2026-08-30T22:58:39+09:00
hyperdeeponet,37449,50000,1788098350,2026-08-30T22:59:10+09:00
hyperdeeponet,37606,50000,1788098380,2026-08-30T22:59:40+09:00
hyperdeeponet,37763,50000,1788098411,2026-08-30T23:00:11+09:00
hyperdeeponet,37921,50000,1788098441,2026-08-30T23:00:41+09:00
hyperdeeponet,38079,50000,1788098472,2026-08-30T23:01:12+09:00
hyperdeeponet,38237,50000,1788098502,2026-08-30T23:01:42+09:00
hyperdeeponet,38394,50000,1788098533,2026-08-30T23:02:13+09:00
hyperdeeponet,38552,50000,1788098563,2026-08-30T23:02:43+09:00
hyperdeeponet,38710,50000,1788098594,2026-08-30T23:03:14+09:00
hyperdeeponet,38868,50000,1788098624,2026-08-30T23:03:44+09:00
hyperdeeponet,39027,50000,1788098655,2026-08-30T23:04:15+09:00
hyperdeeponet,39184,50000,1788098685,2026-08-30T23:04:45+09:00
hyperdeeponet,39340,50000,1788098716,2026-08-30T23:05:16+09:00
hyperdeeponet,39497,50000,1788098746,2026-08-30T23:05:46+09:00
hyperdeeponet,39655,50000,1788098777,2026-08-30T23:06:17+09:00
hyperdeeponet,39813,50000,1788098807,2026-08-30T23:06:47+09:00
hyperdeeponet,39969,50000,1788098838,2026-08-30T23:07:18+09:00
hyperdeeponet,40126,50000,1788098868,2026-08-30T23:07:48+09:00
hyperdeeponet,40282,50000,1788098899,2026-08-30T23:08:19+09:00
hyperdeeponet,40439,50000,1788098929,2026-08-30T23:08:49+09:00
hyperdeeponet,40595,50000,1788098960,2026-08-30T23:09:20+09:00
hyperdeeponet,40753,50000,1788098990,2026-08-30T23:09:50+09:00
hyperdeeponet,40912,50000,1788099021,2026-08-30T23:10:21+09:00
hyperdeeponet,41069,50000,1788099052,2026-08-30T23:10:52+09:00
hyperdeeponet,41224,50000,1788099082,2026-08-30T23:11:22+09:00
hyperdeeponet,41379,50000,1788099113,2026-08-30T23:11:53+09:00
hyperdeeponet,41537,50000,1788099143,2026-08-30T23:12:23+09:00
hyperdeeponet,41693,50000,1788099174,2026-08-30T23:12:54+09:00
hyperdeeponet,41850,50000,1788099204,2026-08-30T23:13:24+09:00
hyperdeeponet,42007,50000,1788099235,2026-08-30T23:13:55+09:00
hyperdeeponet,42164,50000,1788099265,2026-08-30T23:14:25+09:00
hyperdeeponet,42320,50000,1788099296,2026-08-30T23:14:56+09:00
hyperdeeponet,42478,50000,1788099326,2026-08-30T23:15:26+09:00
hyperdeeponet,42635,50000,1788099357,2026-08-30T23:15:57+09:00
hyperdeeponet,42790,50000,1788099388,2026-08-30T23:16:28+09:00
hyperdeeponet,42947,50000,1788099418,2026-08-30T23:16:58+09:00
hyperdeeponet,43103,50000,1788099449,2026-08-30T23:17:29+09:00
hyperdeeponet,43260,50000,1788099479,2026-08-30T23:17:59+09:00
hyperdeeponet,43415,50000,1788099510,2026-08-30T23:18:30+09:00
hyperdeeponet,43572,50000,1788099540,2026-08-30T23:19:00+09:00
hyperdeeponet,43730,50000,1788099571,2026-08-30T23:19:31+09:00
hyperdeeponet,43886,50000,1788099602,2026-08-30T23:20:02+09:00
hyperdeeponet,44042,50000,1788099632,2026-08-30T23:20:32+09:00
hyperdeeponet,44199,50000,1788099663,2026-08-30T23:21:03+09:00
hyperdeeponet,44357,50000,1788099693,2026-08-30T23:21:33+09:00
hyperdeeponet,44514,50000,1788099724,2026-08-30T23:22:04+09:00
hyperdeeponet,44672,50000,1788099754,2026-08-30T23:22:34+09:00
hyperdeeponet,44829,50000,1788099785,2026-08-30T23:23:05+09:00
hyperdeeponet,44987,50000,1788099816,2026-08-30T23:23:36+09:00
hyperdeeponet,45143,50000,1788099846,2026-08-30T23:24:06+09:00
hyperdeeponet,45298,50000,1788099877,2026-08-30T23:24:37+09:00
hyperdeeponet,45453,50000,1788099908,2026-08-30T23:25:08+09:00
hyperdeeponet,45610,50000,1788099938,2026-08-30T23:25:38+09:00
hyperdeeponet,45767,50000,1788099969,2026-08-30T23:26:09+09:00
hyperdeeponet,45923,50000,1788099999,2026-08-30T23:26:39+09:00
hyperdeeponet,46079,50000,1788100030,2026-08-30T23:27:10+09:00
hyperdeeponet,46235,50000,1788100061,2026-08-30T23:27:41+09:00
hyperdeeponet,46390,50000,1788100091,2026-08-30T23:28:11+09:00
hyperdeeponet,46545,50000,1788100122,2026-08-30T23:28:42+09:00
hyperdeeponet,46700,50000,1788100152,2026-08-30T23:29:12+09:00
hyperdeeponet,46855,50000,1788100183,2026-08-30T23:29:43+09:00
hyperdeeponet,47010,50000,1788100214,2026-08-30T23:30:14+09:00
hyperdeeponet,47165,50000,1788100244,2026-08-30T23:30:44+09:00
hyperdeeponet,47319,50000,1788100275,2026-08-30T23:31:15+09:00
hyperdeeponet,47473,50000,1788100306,2026-08-30T23:31:46+09:00
hyperdeeponet,47629,50000,1788100336,2026-08-30T23:32:16+09:00
hyperdeeponet,47784,50000,1788100367,2026-08-30T23:32:47+09:00
hyperdeeponet,47940,50000,1788100398,2026-08-30T23:33:18+09:00
hyperdeeponet,48097,50000,1788100428,2026-08-30T23:33:48+09:00
hyperdeeponet,48255,50000,1788100459,2026-08-30T23:34:19+09:00
hyperdeeponet,48415,50000,1788100490,2026-08-30T23:34:50+09:00
hyperdeeponet,48573,50000,1788100520,2026-08-30T23:35:20+09:00
hyperdeeponet,48730,50000,1788100551,2026-08-30T23:35:51+09:00
hyperdeeponet,48888,50000,1788100581,2026-08-30T23:36:21+09:00
hyperdeeponet,49048,50000,1788100612,2026-08-30T23:36:52+09:00
hyperdeeponet,49206,50000,1788100643,2026-08-30T23:37:23+09:00
hyperdeeponet,49366,50000,1788100673,2026-08-30T23:37:53+09:00
hyperdeeponet,49524,50000,1788100704,2026-08-30T23:38:24+09:00
hyperdeeponet,49684,50000,1788100735,2026-08-30T23:38:55+09:00
hyperdeeponet,49840,50000,1788100765,2026-08-30T23:39:25+09:00
hyperdeeponet,49998,50000,1788100796,2026-08-30T23:39:56+09:00
hyperdeeponet,50000,50000,1788100827,2026-08-30T23:40:27+09:00
hyper_mscale_deeponet,27,50000,1788100827,2026-08-30T23:40:27+09:00
hyper_mscale_deeponet,60,50000,1788100857,2026-08-30T23:40:57+09:00
hyper_mscale_deeponet,92,50000,1788100888,2026-08-30T23:41:28+09:00
hyper_mscale_deeponet,124,50000,1788100919,2026-08-30T23:41:59+09:00
hyper_mscale_deeponet,157,50000,1788100949,2026-08-30T23:42:29+09:00
hyper_mscale_deeponet,189,50000,1788100980,2026-08-30T23:43:00+09:00
hyper_mscale_deeponet,222,50000,1788101011,2026-08-30T23:43:31+09:00
hyper_mscale_deeponet,254,50000,1788101041,2026-08-30T23:44:01+09:00
hyper_mscale_deeponet,287,50000,1788101072,2026-08-30T23:44:32+09:00
hyper_mscale_deeponet,319,50000,1788101103,2026-08-30T23:45:03+09:00
hyper_mscale_deeponet,352,50000,1788101133,2026-08-30T23:45:33+09:00
hyper_mscale_deeponet,384,50000,1788101164,2026-08-30T23:46:04+09:00
hyper_mscale_deeponet,417,50000,1788101195,2026-08-30T23:46:35+09:00
hyper_mscale_deeponet,449,50000,1788101225,2026-08-30T23:47:05+09:00
hyper_mscale_deeponet,482,50000,1788101256,2026-08-30T23:47:36+09:00
hyper_mscale_deeponet,514,50000,1788101287,2026-08-30T23:48:07+09:00
hyper_mscale_deeponet,547,50000,1788101317,2026-08-30T23:48:37+09:00
hyper_mscale_deeponet,579,50000,1788101348,2026-08-30T23:49:08+09:00
hyper_mscale_deeponet,612,50000,1788101379,2026-08-30T23:49:39+09:00
hyper_mscale_deeponet,644,50000,1788101409,2026-08-30T23:50:09+09:00
hyper_mscale_deeponet,677,50000,1788101440,2026-08-30T23:50:40+09:00
hyper_mscale_deeponet,709,50000,1788101471,2026-08-30T23:51:11+09:00
hyper_mscale_deeponet,742,50000,1788101501,2026-08-30T23:51:41+09:00
hyper_mscale_deeponet,774,50000,1788101532,2026-08-30T23:52:12+09:00
hyper_mscale_deeponet,807,50000,1788101563,2026-08-30T23:52:43+09:00
hyper_mscale_deeponet,840,50000,1788101593,2026-08-30T23:53:13+09:00
hyper_mscale_deeponet,872,50000,1788101624,2026-08-30T23:53:44+09:00
hyper_mscale_deeponet,905,50000,1788101655,2026-08-30T23:54:15+09:00
hyper_mscale_deeponet,938,50000,1788101685,2026-08-30T23:54:45+09:00
hyper_mscale_deeponet,970,50000,1788101716,2026-08-30T23:55:16+09:00
hyper_mscale_deeponet,1003,50000,1788101747,2026-08-30T23:55:47+09:00
hyper_mscale_deeponet,1035,50000,1788101777,2026-08-30T23:56:17+09:00
hyper_mscale_deeponet,1068,50000,1788101808,2026-08-30T23:56:48+09:00
hyper_mscale_deeponet,1100,50000,1788101839,2026-08-30T23:57:19+09:00
hyper_mscale_deeponet,1133,50000,1788101869,2026-08-30T23:57:49+09:00
hyper_mscale_deeponet,1166,50000,1788101900,2026-08-30T23:58:20+09:00
hyper_mscale_deeponet,1198,50000,1788101930,2026-08-30T23:58:50+09:00
hyper_mscale_deeponet,1231,50000,1788101961,2026-08-30T23:59:21+09:00
hyper_mscale_deeponet,1264,50000,1788101992,2026-08-30T23:59:52+09:00
hyper_mscale_deeponet,1296,50000,1788102023,2026-08-31T00:00:23+09:00
hyper_mscale_deeponet,1329,50000,1788102053,2026-08-31T00:00:53+09:00
hyper_mscale_deeponet,1362,50000,1788102084,2026-08-31T00:01:24+09:00
hyper_mscale_deeponet,1394,50000,1788102115,2026-08-31T00:01:55+09:00
hyper_mscale_deeponet,1427,50000,1788102145,2026-08-31T00:02:25+09:00
hyper_mscale_deeponet,1459,50000,1788102176,2026-08-31T00:02:56+09:00
hyper_mscale_deeponet,1492,50000,1788102207,2026-08-31T00:03:27+09:00
hyper_mscale_deeponet,1524,50000,1788102237,2026-08-31T00:03:57+09:00
