model,epoch,total_epoch,unix_time,iso_time
deeponet,48497,50000,1788082121,2026-08-30T18:28:41+09:00
deeponet,48881,50000,1788082151,2026-08-30T18:29:11+09:00
deeponet,49283,50000,1788082182,2026-08-30T18:29:42+09:00
deeponet,49681,50000,1788082212,2026-08-30T18:30:12+09:00
deeponet,50000,50000,1788082243,2026-08-30T18:30:43+09:00
mscale_deeponet,15,50000,1788082243,2026-08-30T18:30:43+09:00
mscale_deeponet,181,50000,1788082273,2026-08-30T18:31:13+09:00
mscale_deeponet,350,50000,1788082304,2026-08-30T18:31:44+09:00
mscale_deeponet,522,50000,1788082334,2026-08-30T18:32:14+09:00
mscale_deeponet,691,50000,1788082365,2026-08-30T18:32:45+09:00
mscale_deeponet,862,50000,1788082395,2026-08-30T18:33:15+09:00
mscale_deeponet,1029,50000,1788082426,2026-08-30T18:33:46+09:00
mscale_deeponet,1199,50000,1788082457,2026-08-30T18:34:17+09:00
mscale_deeponet,1371,50000,1788082487,2026-08-30T18:34:47+09:00
mscale_deeponet,1539,50000,1788082518,2026-08-30T18:35:18+09:00
mscale_deeponet,1714,50000,1788082548,2026-08-30T18:35:48+09:00
mscale_deeponet,1888,50000,1788082579,2026-08-30T18:36:19+09:00
mscale_deeponet,2060,50000,1788082609,2026-08-30T18:36:49+09:00
mscale_deeponet,2227,50000,1788082640,2026-08-30T18:37:20+09:00
mscale_deeponet,2396,50000,1788082670,2026-08-30T18:37:50+09:00
mscale_deeponet,2566,50000,1788082701,2026-08-30T18:38:21+09:00
mscale_deeponet,2737,50000,1788082731,2026-08-30T18:38:51+09:00
mscale_deeponet,2909,50000,1788082762,2026-08-30T18:39:22+09:00
mscale_deeponet,3081,50000,1788082792,2026-08-30T18:39:52+09:00
mscale_deeponet,3255,50000,1788082823,2026-08-30T18:40:23+09:00
mscale_deeponet,3428,50000,1788082853,2026-08-30T18:40:53+09:00
mscale_deeponet,3601,50000,1788082884,2026-08-30T18:41:24+09:00
mscale_deeponet,3770,50000,1788082914,2026-08-30T18:41:54+09:00
mscale_deeponet,3935,50000,1788082945,2026-08-30T18:42:25+09:00
mscale_deeponet,4101,50000,1788082976,2026-08-30T18:42:56+09:00
mscale_deeponet,4274,50000,1788083006,2026-08-30T18:43:26+09:00
mscale_deeponet,4444,50000,1788083037,2026-08-30T18:43:57+09:00
mscale_deeponet,4617,50000,1788083067,2026-08-30T18:44:27+09:00
mscale_deeponet,4788,50000,1788083098,2026-08-30T18:44:58+09:00
mscale_deeponet,4964,50000,1788083128,2026-08-30T18:45:28+09:00
mscale_deeponet,5139,50000,1788083159,2026-08-30T18:45:59+09:00
mscale_deeponet,5319,50000,1788083189,2026-08-30T18:46:29+09:00
mscale_deeponet,5498,50000,1788083220,2026-08-30T18:47:00+09:00
mscale_deeponet,5673,50000,1788083251,2026-08-30T18:47:31+09:00
mscale_deeponet,5850,50000,1788083281,2026-08-30T18:48:01+09:00
mscale_deeponet,6027,50000,1788083312,2026-08-30T18:48:32+09:00
mscale_deeponet,6204,50000,1788083342,2026-08-30T18:49:02+09:00
mscale_deeponet,6383,50000,1788083373,2026-08-30T18:49:33+09:00
mscale_deeponet,6561,50000,1788083403,2026-08-30T18:50:03+09:00
mscale_deeponet,6743,50000,1788083434,2026-08-30T18:50:34+09:00
mscale_deeponet,6914,50000,1788083465,2026-08-30T18:51:05+09:00
mscale_deeponet,7093,50000,1788083495,2026-08-30T18:51:35+09:00
mscale_deeponet,7270,50000,1788083526,2026-08-30T18:52:06+09:00
mscale_deeponet,7449,50000,1788083556,2026-08-30T18:52:36+09:00
mscale_deeponet,7626,50000,1788083587,2026-08-30T18:53:07+09:00
mscale_deeponet,7804,50000,1788083617,2026-08-30T18:53:37+09:00
mscale_deeponet,7979,50000,1788083648,2026-08-30T18:54:08+09:00
mscale_deeponet,8156,50000,1788083679,2026-08-30T18:54:39+09:00
mscale_deeponet,8331,50000,1788083709,2026-08-30T18:55:09+09:00
mscale_deeponet,8512,50000,1788083740,2026-08-30T18:55:40+09:00
mscale_deeponet,8694,50000,1788083770,2026-08-30T18:56:10+09:00
mscale_deeponet,8872,50000,1788083801,2026-08-30T18:56:41+09:00
mscale_deeponet,9052,50000,1788083832,2026-08-30T18:57:12+09:00
mscale_deeponet,9225,50000,1788083862,2026-08-30T18:57:42+09:00
mscale_deeponet,9401,50000,1788083893,2026-08-30T18:58:13+09:00
mscale_deeponet,9574,50000,1788083923,2026-08-30T18:58:43+09:00
mscale_deeponet,9748,50000,1788083954,2026-08-30T18:59:14+09:00
mscale_deeponet,9921,50000,1788083985,2026-08-30T18:59:45+09:00
mscale_deeponet,10098,50000,1788084015,2026-08-30T19:00:15+09:00
mscale_deeponet,10271,50000,1788084046,2026-08-30T19:00:46+09:00
mscale_deeponet,10446,50000,1788084077,2026-08-30T19:01:17+09:00
mscale_deeponet,10621,50000,1788084107,2026-08-30T19:01:47+09:00
mscale_deeponet,10798,50000,1788084138,2026-08-30T19:02:18+09:00
mscale_deeponet,10973,50000,1788084168,2026-08-30T19:02:48+09:00
mscale_deeponet,11147,50000,1788084199,2026-08-30T19:03:19+09:00
mscale_deeponet,11323,50000,1788084230,2026-08-30T19:03:50+09:00
mscale_deeponet,11499,50000,1788084260,2026-08-30T19:04:20+09:00
mscale_deeponet,11670,50000,1788084291,2026-08-30T19:04:51+09:00
mscale_deeponet,11848,50000,1788084322,2026-08-30T19:05:22+09:00
mscale_deeponet,12021,50000,1788084352,2026-08-30T19:05:52+09:00
mscale_deeponet,12195,50000,1788084383,2026-08-30T19:06:23+09:00
mscale_deeponet,12369,50000,1788084413,2026-08-30T19:06:53+09:00
mscale_deeponet,12545,50000,1788084444,2026-08-30T19:07:24+09:00
mscale_deeponet,12723,50000,1788084475,2026-08-30T19:07:55+09:00
mscale_deeponet,12902,50000,1788084505,2026-08-30T19:08:25+09:00
mscale_deeponet,13079,50000,1788084536,2026-08-30T19:08:56+09:00
mscale_deeponet,13254,50000,1788084567,2026-08-30T19:09:27+09:00
mscale_deeponet,13431,50000,1788084597,2026-08-30T19:09:57+09:00
mscale_deeponet,13606,50000,1788084628,2026-08-30T19:10:28+09:00
mscale_deeponet,13784,50000,1788084658,2026-08-30T19:10:58+09:00
mscale_deeponet,13961,50000,1788084689,2026-08-30T19:11:29+09:00
mscale_deeponet,14137,50000,1788084720,2026-08-30T19:12:00+09:00
mscale_deeponet,14314,50000,1788084750,2026-08-30T19:12:30+09:00
mscale_deeponet,14489,50000,1788084781,2026-08-30T19:13:01+09:00
mscale_deeponet,14666,50000,1788084812,2026-08-30T19:13:32+09:00
mscale_deeponet,14843,50000,1788084842,2026-08-30T19:14:02+09:00
mscale_deeponet,15018,50000,1788084873,2026-08-30T19:14:33+09:00
mscale_deeponet,15196,50000,1788084904,2026-08-30T19:15:04+09:00
mscale_deeponet,15372,50000,1788084934,2026-08-30T19:15:34+09:00
mscale_deeponet,15549,50000,1788084965,2026-08-30T19:16:05+09:00
mscale_deeponet,15726,50000,1788084996,2026-08-30T19:16:36+09:00
mscale_deeponet,15903,50000,1788085026,2026-08-30T19:17:06+09:00
mscale_deeponet,16077,50000,1788085057,2026-08-30T19:17:37+09:00
mscale_deeponet,16251,50000,1788085088,2026-08-30T19:18:08+09:00
mscale_deeponet,16427,50000,1788085118,2026-08-30T19:18:38+09:00
mscale_deeponet,16605,50000,1788085149,2026-08-30T19:19:09+09:00
mscale_deeponet,16782,50000,1788085180,2026-08-30T19:19:40+09:00
mscale_deeponet,16955,50000,1788085210,2026-08-30T19:20:10+09:00
mscale_deeponet,17131,50000,1788085241,2026-08-30T19:20:41+09:00
mscale_deeponet,17307,50000,1788085272,2026-08-30T19:21:12+09:00
mscale_deeponet,17484,50000,1788085302,2026-08-30T19:21:42+09:00
mscale_deeponet,17661,50000,1788085333,2026-08-30T19:22:13+09:00
mscale_deeponet,17837,50000,1788085364,2026-08-30T19:22:44+09:00
mscale_deeponet,18009,50000,1788085394,2026-08-30T19:23:14+09:00
mscale_deeponet,18187,50000,1788085425,2026-08-30T19:23:45+09:00
mscale_deeponet,18364,50000,1788085456,2026-08-30T19:24:16+09:00
mscale_deeponet,18541,50000,1788085487,2026-08-30T19:24:47+09:00
mscale_deeponet,18718,50000,1788085517,2026-08-30T19:25:17+09:00
mscale_deeponet,18895,50000,1788085548,2026-08-30T19:25:48+09:00
mscale_deeponet,19073,50000,1788085579,2026-08-30T19:26:19+09:00
mscale_deeponet,19245,50000,1788085609,2026-08-30T19:26:49+09:00
mscale_deeponet,19423,50000,1788085640,2026-08-30T19:27:20+09:00
mscale_deeponet,19599,50000,1788085671,2026-08-30T19:27:51+09:00
mscale_deeponet,19777,50000,1788085701,2026-08-30T19:28:21+09:00
mscale_deeponet,19953,50000,1788085732,2026-08-30T19:28:52+09:00
mscale_deeponet,20130,50000,1788085763,2026-08-30T19:29:23+09:00
mscale_deeponet,20305,50000,1788085794,2026-08-30T19:29:54+09:00
mscale_deeponet,20477,50000,1788085824,2026-08-30T19:30:24+09:00
mscale_deeponet,20652,50000,1788085855,2026-08-30T19:30:55+09:00
mscale_deeponet,20827,50000,1788085886,2026-08-30T19:31:26+09:00
mscale_deeponet,21003,50000,1788085917,2026-08-30T19:31:57+09:00
mscale_deeponet,21178,50000,1788085947,2026-08-30T19:32:27+09:00
mscale_deeponet,21353,50000,1788085978,2026-08-30T19:32:58+09:00
mscale_deeponet,21525,50000,1788086009,2026-08-30T19:33:29+09:00
mscale_deeponet,21702,50000,1788086040,2026-08-30T19:34:00+09:00
mscale_deeponet,21879,50000,1788086070,2026-08-30T19:34:30+09:00
mscale_deeponet,22057,50000,1788086101,2026-08-30T19:35:01+09:00
mscale_deeponet,22235,50000,1788086132,2026-08-30T19:35:32+09:00
mscale_deeponet,22410,50000,1788086163,2026-08-30T19:36:03+09:00
mscale_deeponet,22587,50000,1788086193,2026-08-30T19:36:33+09:00
mscale_deeponet,22765,50000,1788086224,2026-08-30T19:37:04+09:00
mscale_deeponet,22940,50000,1788086255,2026-08-30T19:37:35+09:00
mscale_deeponet,23116,50000,1788086286,2026-08-30T19:38:06+09:00
mscale_deeponet,23294,50000,1788086316,2026-08-30T19:38:36+09:00
mscale_deeponet,23468,50000,1788086347,2026-08-30T19:39:07+09:00
mscale_deeponet,23643,50000,1788086378,2026-08-30T19:39:38+09:00
mscale_deeponet,23822,50000,1788086409,2026-08-30T19:40:09+09:00
mscale_deeponet,24000,50000,1788086439,2026-08-30T19:40:39+09:00
mscale_deeponet,24175,50000,1788086470,2026-08-30T19:41:10+09:00
mscale_deeponet,24354,50000,1788086501,2026-08-30T19:41:41+09:00
mscale_deeponet,24533,50000,1788086532,2026-08-30T19:42:12+09:00
mscale_deeponet,24712,50000,1788086563,2026-08-30T19:42:43+09:00
mscale_deeponet,24888,50000,1788086593,2026-08-30T19:43:13+09:00
mscale_deeponet,25065,50000,1788086624,2026-08-30T19:43:44+09:00
mscale_deeponet,25244,50000,1788086655,2026-08-30T19:44:15+09:00
mscale_deeponet,25420,50000,1788086686,2026-08-30T19:44:46+09:00
mscale_deeponet,25598,50000,1788086717,2026-08-30T19:45:17+09:00
mscale_deeponet,25771,50000,1788086747,2026-08-30T19:45:47+09:00
mscale_deeponet,25946,50000,1788086778,2026-08-30T19:46:18+09:00
mscale_deeponet,26122,50000,1788086809,2026-08-30T19:46:49+09:00
mscale_deeponet,26297,50000,1788086840,2026-08-30T19:47:20+09:00
mscale_deeponet,26474,50000,1788086870,2026-08-30T19:47:50+09:00
mscale_deeponet,26651,50000,1788086901,2026-08-30T19:48:21+09:00
mscale_deeponet,26829,50000,1788086932,2026-08-30T19:48:52+09:00
mscale_deeponet,27007,50000,1788086963,2026-08-30T19:49:23+09:00
mscale_deeponet,27185,50000,1788086994,2026-08-30T19:49:54+09:00
mscale_deeponet,27364,50000,1788087024,2026-08-30T19:50:24+09:00
mscale_deeponet,27543,50000,1788087055,2026-08-30T19:50:55+09:00
mscale_deeponet,27722,50000,1788087086,2026-08-30T19:51:26+09:00
mscale_deeponet,27901,50000,1788087117,2026-08-30T19:51:57+09:00
mscale_deeponet,28078,50000,1788087148,2026-08-30T19:52:28+09:00
mscale_deeponet,28258,50000,1788087178,2026-08-30T19:52:58+09:00
mscale_deeponet,28433,50000,1788087209,2026-08-30T19:53:29+09:00
mscale_deeponet,28610,50000,1788087240,2026-08-30T19:54:00+09:00
mscale_deeponet,28788,50000,1788087271,2026-08-30T19:54:31+09:00
mscale_deeponet,28963,50000,1788087302,2026-08-30T19:55:02+09:00
mscale_deeponet,29143,50000,1788087333,2026-08-30T19:55:33+09:00
mscale_deeponet,29319,50000,1788087364,2026-08-30T19:56:04+09:00
mscale_deeponet,29498,50000,1788087394,2026-08-30T19:56:34+09:00
mscale_deeponet,29679,50000,1788087425,2026-08-30T19:57:05+09:00
mscale_deeponet,29857,50000,1788087456,2026-08-30T19:57:36+09:00
mscale_deeponet,30035,50000,1788087487,2026-08-30T19:58:07+09:00
mscale_deeponet,30214,50000,1788087518,2026-08-30T19:58:38+09:00
mscale_deeponet,30393,50000,1788087549,2026-08-30T19:59:09+09:00
mscale_deeponet,30572,50000,1788087580,2026-08-30T19:59:40+09:00
mscale_deeponet,30751,50000,1788087610,2026-08-30T20:00:10+09:00
mscale_deeponet,30929,50000,1788087641,2026-08-30T20:00:41+09:00
mscale_deeponet,31106,50000,1788087672,2026-08-30T20:01:12+09:00
mscale_deeponet,31285,50000,1788087703,2026-08-30T20:01:43+09:00
mscale_deeponet,31464,50000,1788087734,2026-08-30T20:02:14+09:00
mscale_deeponet,31643,50000,1788087765,2026-08-30T20:02:45+09:00
mscale_deeponet,31822,50000,1788087795,2026-08-30T20:03:15+09:00
mscale_deeponet,31999,50000,1788087826,2026-08-30T20:03:46+09:00
mscale_deeponet,32176,50000,1788087857,2026-08-30T20:04:17+09:00
mscale_deeponet,32357,50000,1788087888,2026-08-30T20:04:48+09:00
mscale_deeponet,32537,50000,1788087919,2026-08-30T20:05:19+09:00
mscale_deeponet,32716,50000,1788087950,2026-08-30T20:05:50+09:00
mscale_deeponet,32894,50000,1788087981,2026-08-30T20:06:21+09:00
mscale_deeponet,33072,50000,1788088012,2026-08-30T20:06:52+09:00
mscale_deeponet,33250,50000,1788088043,2026-08-30T20:07:23+09:00
mscale_deeponet,33429,50000,1788088073,2026-08-30T20:07:53+09:00
mscale_deeponet,33609,50000,1788088104,2026-08-30T20:08:24+09:00
mscale_deeponet,33788,50000,1788088135,2026-08-30T20:08:55+09:00
mscale_deeponet,33966,50000,1788088166,2026-08-30T20:09:26+09:00
mscale_deeponet,34142,50000,1788088197,2026-08-30T20:09:57+09:00
mscale_deeponet,34321,50000,1788088228,2026-08-30T20:10:28+09:00
mscale_deeponet,34501,50000,1788088259,2026-08-30T20:10:59+09:00
mscale_deeponet,34679,50000,1788088290,2026-08-30T20:11:30+09:00
mscale_deeponet,34858,50000,1788088321,2026-08-30T20:12:01+09:00
mscale_deeponet,35037,50000,1788088351,2026-08-30T20:12:31+09:00
mscale_deeponet,35216,50000,1788088382,2026-08-30T20:13:02+09:00
mscale_deeponet,35395,50000,1788088413,2026-08-30T20:13:33+09:00
mscale_deeponet,35574,50000,1788088444,2026-08-30T20:14:04+09:00
mscale_deeponet,35756,50000,1788088475,2026-08-30T20:14:35+09:00
mscale_deeponet,35935,50000,1788088506,2026-08-30T20:15:06+09:00
mscale_deeponet,36114,50000,1788088537,2026-08-30T20:15:37+09:00
mscale_deeponet,36294,50000,1788088568,2026-08-30T20:16:08+09:00
mscale_deeponet,36474,50000,1788088599,2026-08-30T20:16:39+09:00
mscale_deeponet,36654,50000,1788088630,2026-08-30T20:17:10+09:00
mscale_deeponet,36834,50000,1788088661,2026-08-30T20:17:41+09:00
mscale_deeponet,37012,50000,1788088691,2026-08-30T20:18:11+09:00
mscale_deeponet,37190,50000,1788088722,2026-08-30T20:18:42+09:00
mscale_deeponet,37370,50000,1788088753,2026-08-30T20:19:13+09:00
mscale_deeponet,37551,50000,1788088784,2026-08-30T20:19:44+09:00
mscale_deeponet,37729,50000,1788088815,2026-08-30T20:20:15+09:00
mscale_deeponet,37910,50000,1788088846,2026-08-30T20:20:46+09:00
mscale_deeponet,38090,50000,1788088877,2026-08-30T20:21:17+09:00
mscale_deeponet,38270,50000,1788088908,2026-08-30T20:21:48+09:00
mscale_deeponet,38451,50000,1788088939,2026-08-30T20:22:19+09:00
mscale_deeponet,38632,50000,1788088970,2026-08-30T20:22:50+09:00
mscale_deeponet,38813,50000,1788089001,2026-08-30T20:23:21+09:00
mscale_deeponet,38994,50000,1788089032,2026-08-30T20:23:52+09:00
mscale_deeponet,39174,50000,1788089063,2026-08-30T20:24:23+09:00
mscale_deeponet,39355,50000,1788089094,2026-08-30T20:24:54+09:00
mscale_deeponet,39537,50000,1788089125,2026-08-30T20:25:25+09:00
mscale_deeponet,39716,50000,1788089156,2026-08-30T20:25:56+09:00
mscale_deeponet,39895,50000,1788089187,2026-08-30T20:26:27+09:00
mscale_deeponet,40076,50000,1788089218,2026-08-30T20:26:58+09:00
mscale_deeponet,40257,50000,1788089249,2026-08-30T20:27:29+09:00
mscale_deeponet,40437,50000,1788089279,2026-08-30T20:27:59+09:00
mscale_deeponet,40615,50000,1788089310,2026-08-30T20:28:30+09:00
mscale_deeponet,40795,50000,1788089341,2026-08-30T20:29:01+09:00
mscale_deeponet,40975,50000,1788089373,2026-08-30T20:29:33+09:00
mscale_deeponet,41156,50000,1788089404,2026-08-30T20:30:04+09:00
mscale_deeponet,41337,50000,1788089435,2026-08-30T20:30:35+09:00
mscale_deeponet,41516,50000,1788089466,2026-08-30T20:31:06+09:00
mscale_deeponet,41695,50000,1788089497,2026-08-30T20:31:37+09:00
mscale_deeponet,41878,50000,1788089528,2026-08-30T20:32:08+09:00
mscale_deeponet,42056,50000,1788089559,2026-08-30T20:32:39+09:00
mscale_deeponet,42238,50000,1788089590,2026-08-30T20:33:10+09:00
mscale_deeponet,42421,50000,1788089621,2026-08-30T20:33:41+09:00
mscale_deeponet,42604,50000,1788089652,2026-08-30T20:34:12+09:00
mscale_deeponet,42786,50000,1788089683,2026-08-30T20:34:43+09:00
mscale_deeponet,42967,50000,1788089714,2026-08-30T20:35:14+09:00
mscale_deeponet,43147,50000,1788089745,2026-08-30T20:35:45+09:00
mscale_deeponet,43326,50000,1788089776,2026-08-30T20:36:16+09:00
mscale_deeponet,43505,50000,1788089807,2026-08-30T20:36:47+09:00
mscale_deeponet,43683,50000,1788089838,2026-08-30T20:37:18+09:00
mscale_deeponet,43863,50000,1788089869,2026-08-30T20:37:49+09:00
mscale_deeponet,44042,50000,1788089900,2026-08-30T20:38:20+09:00
mscale_deeponet,44222,50000,1788089931,2026-08-30T20:38:51+09:00
mscale_deeponet,44404,50000,1788089962,2026-08-30T20:39:22+09:00
mscale_deeponet,44583,50000,1788089993,2026-08-30T20:39:53+09:00
mscale_deeponet,44763,50000,1788090024,2026-08-30T20:40:24+09:00
mscale_deeponet,44944,50000,1788090055,2026-08-30T20:40:55+09:00
mscale_deeponet,45123,50000,1788090086,2026-08-30T20:41:26+09:00
mscale_deeponet,45306,50000,1788090117,2026-08-30T20:41:57+09:00
mscale_deeponet,45487,50000,1788090148,2026-08-30T20:42:28+09:00
mscale_deeponet,45668,50000,1788090179,2026-08-30T20:42:59+09:00
mscale_deeponet,45849,50000,1788090210,2026-08-30T20:43:30+09:00
mscale_deeponet,46032,50000,1788090241,2026-08-30T20:44:01+09:00
mscale_deeponet,46214,50000,1788090272,2026-08-30T20:44:32+09:00
mscale_deeponet,46396,50000,1788090304,2026-08-30T20:45:04+09:00
mscale_deeponet,46576,50000,1788090335,2026-08-30T20:45:35+09:00
mscale_deeponet,46759,50000,1788090366,2026-08-30T20:46:06+09:00
mscale_deeponet,46938,50000,1788090397,2026-08-30T20:46:37+09:00
mscale_deeponet,47118,50000,1788090428,2026-08-30T20:47:08+09:00
mscale_deeponet,47301,50000,1788090459,2026-08-30T20:47:39+09:00
