model,epoch,total_epoch,unix_time,iso_time
hyper_mscale_deeponet,2055,50000,1788049062,2026-08-30T09:17:42+09:00
hyper_mscale_deeponet,2111,50000,1788049122,2026-08-30T09:18:42+09:00
hyper_mscale_deeponet,2169,50000,1788049183,2026-08-30T09:19:43+09:00
hyper_mscale_deeponet,2226,50000,1788049243,2026-08-30T09:20:43+09:00
hyper_mscale_deeponet,2282,50000,1788049303,2026-08-30T09:21:43+09:00
hyper_mscale_deeponet,2336,50000,1788049363,2026-08-30T09:22:43+09:00
hyper_mscale_deeponet,2391,50000,1788049423,2026-08-30T09:23:43+09:00
hyper_mscale_deeponet,2443,50000,1788049483,2026-08-30T09:24:43+09:00
hyper_mscale_deeponet,2498,50000,1788049543,2026-08-30T09:25:43+09:00
hyper_mscale_deeponet,2554,50000,1788049603,2026-08-30T09:26:43+09:00
hyper_mscale_deeponet,2609,50000,1788049663,2026-08-30T09:27:43+09:00
hyper_mscale_deeponet,2664,50000,1788049723,2026-08-30T09:28:43+09:00
hyper_mscale_deeponet,2720,50000,1788049783,2026-08-30T09:29:43+09:00
hyper_mscale_deeponet,2774,50000,1788049843,2026-08-30T09:30:43+09:00
hyper_mscale_deeponet,2834,50000,1788049903,2026-08-30T09:31:43+09:00
hyper_mscale_deeponet,2891,50000,1788049963,2026-08-30T09:32:43+09:00
hyper_mscale_deeponet,2949,50000,1788050023,2026-08-30T09:33:43+09:00
hyper_mscale_deeponet,3002,50000,1788050083,2026-08-30T09:34:43+09:00
hyper_mscale_deeponet,3056,50000,1788050143,2026-08-30T09:35:43+09:00
hyper_mscale_deeponet,3111,50000,1788050203,2026-08-30T09:36:43+09:00
hyper_mscale_deeponet,3164,50000,1788050263,2026-08-30T09:37:43+09:00
hyper_mscale_deeponet,3223,50000,1788050323,2026-08-30T09:38:43+09:00
hyper_mscale_deeponet,3273,50000,1788050383,2026-08-30T09:39:43+09:00
hyper_mscale_deeponet,3328,50000,1788050443,2026-08-30T09:40:43+09:00
hyper_mscale_deeponet,3383,50000,1788050503,2026-08-30T09:41:43+09:00
hyper_mscale_deeponet,3436,50000,1788050564,2026-08-30T09:42:44+09:00
hyper_mscale_deeponet,3489,50000,1788050624,2026-08-30T09:43:44+09:00
hyper_mscale_deeponet,3543,50000,1788050684,2026-08-30T09:44:44+09:00
hyper_mscale_deeponet,3593,50000,1788050744,2026-08-30T09:45:44+09:00
hyper_mscale_deeponet,3639,50000,1788050804,2026-08-30T09:46:44+09:00
hyper_mscale_deeponet,3671,50000,1788050864,2026-08-30T09:47:44+09:00
hyper_mscale_deeponet,3705,50000,1788050924,2026-08-30T09:48:44+09:00
hyper_mscale_deeponet,3744,50000,1788050984,2026-08-30T09:49:44+09:00
hyper_mscale_deeponet,3789,50000,1788051044,2026-08-30T09:50:44+09:00
hyper_mscale_deeponet,3837,50000,1788051104,2026-08-30T09:51:44+09:00
hyper_mscale_deeponet,3879,50000,1788051165,2026-08-30T09:52:45+09:00
hyper_mscale_deeponet,3917,50000,1788051225,2026-08-30T09:53:45+09:00
hyper_mscale_deeponet,3947,50000,1788051285,2026-08-30T09:54:45+09:00
hyper_mscale_deeponet,3985,50000,1788051345,2026-08-30T09:55:45+09:00
hyper_mscale_deeponet,4019,50000,1788051405,2026-08-30T09:56:45+09:00
hyper_mscale_deeponet,4055,50000,1788051465,2026-08-30T09:57:45+09:00
hyper_mscale_deeponet,4090,50000,1788051525,2026-08-30T09:58:45+09:00
hyper_mscale_deeponet,4138,50000,1788051585,2026-08-30T09:59:45+09:00
hyper_mscale_deeponet,4176,50000,1788051645,2026-08-30T10:00:45+09:00
hyper_mscale_deeponet,4220,50000,1788051705,2026-08-30T10:01:45+09:00
hyper_mscale_deeponet,4267,50000,1788051766,2026-08-30T10:02:46+09:00
hyper_mscale_deeponet,4311,50000,1788051826,2026-08-30T10:03:46+09:00
hyper_mscale_deeponet,4355,50000,1788051886,2026-08-30T10:04:46+09:00
hyper_mscale_deeponet,4397,50000,1788051946,2026-08-30T10:05:46+09:00
hyper_mscale_deeponet,4444,50000,1788052006,2026-08-30T10:06:46+09:00
hyper_mscale_deeponet,4486,50000,1788052066,2026-08-30T10:07:46+09:00
hyper_mscale_deeponet,4536,50000,1788052126,2026-08-30T10:08:46+09:00
hyper_mscale_deeponet,4587,50000,1788052186,2026-08-30T10:09:46+09:00
hyper_mscale_deeponet,4637,50000,1788052246,2026-08-30T10:10:46+09:00
hyper_mscale_deeponet,4684,50000,1788052306,2026-08-30T10:11:46+09:00
hyper_mscale_deeponet,4734,50000,1788052366,2026-08-30T10:12:46+09:00
hyper_mscale_deeponet,4782,50000,1788052427,2026-08-30T10:13:47+09:00
hyper_mscale_deeponet,4826,50000,1788052487,2026-08-30T10:14:47+09:00
hyper_mscale_deeponet,4870,50000,1788052547,2026-08-30T10:15:47+09:00
hyper_mscale_deeponet,4922,50000,1788052607,2026-08-30T10:16:47+09:00
hyper_mscale_deeponet,4971,50000,1788052667,2026-08-30T10:17:47+09:00
hyper_mscale_deeponet,5019,50000,1788052727,2026-08-30T10:18:47+09:00
hyper_mscale_deeponet,5062,50000,1788052787,2026-08-30T10:19:47+09:00
hyper_mscale_deeponet,5105,50000,1788052847,2026-08-30T10:20:47+09:00
hyper_mscale_deeponet,5146,50000,1788052907,2026-08-30T10:21:47+09:00
hyper_mscale_deeponet,5189,50000,1788052967,2026-08-30T10:22:47+09:00
hyper_mscale_deeponet,5237,50000,1788053027,2026-08-30T10:23:47+09:00
hyper_mscale_deeponet,5284,50000,1788053088,2026-08-30T10:24:48+09:00
hyper_mscale_deeponet,5327,50000,1788053148,2026-08-30T10:25:48+09:00
hyper_mscale_deeponet,5371,50000,1788053208,2026-08-30T10:26:48+09:00
hyper_mscale_deeponet,5414,50000,1788053268,2026-08-30T10:27:48+09:00
hyper_mscale_deeponet,5457,50000,1788053328,2026-08-30T10:28:48+09:00
hyper_mscale_deeponet,5502,50000,1788053388,2026-08-30T10:29:48+09:00
hyper_mscale_deeponet,5547,50000,1788053448,2026-08-30T10:30:48+09:00
hyper_mscale_deeponet,5591,50000,1788053508,2026-08-30T10:31:48+09:00
hyper_mscale_deeponet,5636,50000,1788053568,2026-08-30T10:32:48+09:00
hyper_mscale_deeponet,5679,50000,1788053628,2026-08-30T10:33:48+09:00
hyper_mscale_deeponet,5721,50000,1788053689,2026-08-30T10:34:49+09:00
hyper_mscale_deeponet,5769,50000,1788053749,2026-08-30T10:35:49+09:00
hyper_mscale_deeponet,5811,50000,1788053809,2026-08-30T10:36:49+09:00
hyper_mscale_deeponet,5852,50000,1788053869,2026-08-30T10:37:49+09:00
hyper_mscale_deeponet,5906,50000,1788053929,2026-08-30T10:38:49+09:00
hyper_mscale_deeponet,5960,50000,1788053989,2026-08-30T10:39:49+09:00
hyper_mscale_deeponet,6016,50000,1788054049,2026-08-30T10:40:49+09:00
hyper_mscale_deeponet,6068,50000,1788054109,2026-08-30T10:41:49+09:00
hyper_mscale_deeponet,6121,50000,1788054169,2026-08-30T10:42:49+09:00
hyper_mscale_deeponet,6178,50000,1788054229,2026-08-30T10:43:49+09:00
hyper_mscale_deeponet,6232,50000,1788054289,2026-08-30T10:44:49+09:00
hyper_mscale_deeponet,6290,50000,1788054350,2026-08-30T10:45:50+09:00
hyper_mscale_deeponet,6346,50000,1788054410,2026-08-30T10:46:50+09:00
hyper_mscale_deeponet,6397,50000,1788054470,2026-08-30T10:47:50+09:00
hyper_mscale_deeponet,6455,50000,1788054530,2026-08-30T10:48:50+09:00
hyper_mscale_deeponet,6506,50000,1788054590,2026-08-30T10:49:50+09:00
hyper_mscale_deeponet,6564,50000,1788054650,2026-08-30T10:50:50+09:00
hyper_mscale_deeponet,6618,50000,1788054710,2026-08-30T10:51:50+09:00
hyper_mscale_deeponet,6673,50000,1788054770,2026-08-30T10:52:50+09:00
hyper_mscale_deeponet,6731,50000,1788054830,2026-08-30T10:53:50+09:00
hyper_mscale_deeponet,6786,50000,1788054890,2026-08-30T10:54:50+09:00
hyper_mscale_deeponet,6842,50000,1788054950,2026-08-30T10:55:50+09:00
hyper_mscale_deeponet,6898,50000,1788055011,2026-08-30T10:56:51+09:00
hyper_mscale_deeponet,6957,50000,1788055071,2026-08-30T10:57:51+09:00
hyper_mscale_deeponet,7014,50000,1788055131,2026-08-30T10:58:51+09:00
hyper_mscale_deeponet,7070,50000,1788055191,2026-08-30T10:59:51+09:00
hyper_mscale_deeponet,7127,50000,1788055251,2026-08-30T11:00:51+09:00
hyper_mscale_deeponet,7184,50000,1788055311,2026-08-30T11:01:51+09:00
hyper_mscale_deeponet,7242,50000,1788055371,2026-08-30T11:02:51+09:00
hyper_mscale_deeponet,7294,50000,1788055431,2026-08-30T11:03:51+09:00
hyper_mscale_deeponet,7346,50000,1788055491,2026-08-30T11:04:51+09:00
hyper_mscale_deeponet,7398,50000,1788055551,2026-08-30T11:05:51+09:00
hyper_mscale_deeponet,7453,50000,1788055612,2026-08-30T11:06:52+09:00
hyper_mscale_deeponet,7507,50000,1788055672,2026-08-30T11:07:52+09:00
hyper_mscale_deeponet,7561,50000,1788055732,2026-08-30T11:08:52+09:00
hyper_mscale_deeponet,7617,50000,1788055792,2026-08-30T11:09:52+09:00
hyper_mscale_deeponet,7673,50000,1788055852,2026-08-30T11:10:52+09:00
hyper_mscale_deeponet,7725,50000,1788055912,2026-08-30T11:11:52+09:00
hyper_mscale_deeponet,7778,50000,1788055973,2026-08-30T11:12:53+09:00
hyper_mscale_deeponet,7832,50000,1788056033,2026-08-30T11:13:53+09:00
hyper_mscale_deeponet,7887,50000,1788056093,2026-08-30T11:14:53+09:00
hyper_mscale_deeponet,7938,50000,1788056153,2026-08-30T11:15:53+09:00
hyper_mscale_deeponet,7984,50000,1788056213,2026-08-30T11:16:53+09:00
hyper_mscale_deeponet,8032,50000,1788056274,2026-08-30T11:17:54+09:00
hyper_mscale_deeponet,8084,50000,1788056334,2026-08-30T11:18:54+09:00
hyper_mscale_deeponet,8129,50000,1788056394,2026-08-30T11:19:54+09:00
hyper_mscale_deeponet,8175,50000,1788056454,2026-08-30T11:20:54+09:00
hyper_mscale_deeponet,8221,50000,1788056514,2026-08-30T11:21:54+09:00
hyper_mscale_deeponet,8267,50000,1788056574,2026-08-30T11:22:54+09:00
hyper_mscale_deeponet,8311,50000,1788056634,2026-08-30T11:23:54+09:00
hyper_mscale_deeponet,8354,50000,1788056694,2026-08-30T11:24:54+09:00
hyper_mscale_deeponet,8402,50000,1788056755,2026-08-30T11:25:55+09:00
hyper_mscale_deeponet,8447,50000,1788056815,2026-08-30T11:26:55+09:00
hyper_mscale_deeponet,8496,50000,1788056875,2026-08-30T11:27:55+09:00
hyper_mscale_deeponet,8544,50000,1788056935,2026-08-30T11:28:55+09:00
hyper_mscale_deeponet,8592,50000,1788056995,2026-08-30T11:29:55+09:00
hyper_mscale_deeponet,8640,50000,1788057055,2026-08-30T11:30:55+09:00
hyper_mscale_deeponet,8687,50000,1788057115,2026-08-30T11:31:55+09:00
hyper_mscale_deeponet,8734,50000,1788057176,2026-08-30T11:32:56+09:00
hyper_mscale_deeponet,8779,50000,1788057236,2026-08-30T11:33:56+09:00
hyper_mscale_deeponet,8826,50000,1788057296,2026-08-30T11:34:56+09:00
hyper_mscale_deeponet,8872,50000,1788057356,2026-08-30T11:35:56+09:00
hyper_mscale_deeponet,8920,50000,1788057417,2026-08-30T11:36:57+09:00
hyper_mscale_deeponet,8967,50000,1788057477,2026-08-30T11:37:57+09:00
hyper_mscale_deeponet,9017,50000,1788057537,2026-08-30T11:38:57+09:00
hyper_mscale_deeponet,9064,50000,1788057597,2026-08-30T11:39:57+09:00
hyper_mscale_deeponet,9115,50000,1788057657,2026-08-30T11:40:57+09:00
hyper_mscale_deeponet,9166,50000,1788057717,2026-08-30T11:41:57+09:00
hyper_mscale_deeponet,9215,50000,1788057777,2026-08-30T11:42:57+09:00
hyper_mscale_deeponet,9262,50000,1788057838,2026-08-30T11:43:58+09:00
hyper_mscale_deeponet,9312,50000,1788057898,2026-08-30T11:44:58+09:00
hyper_mscale_deeponet,9361,50000,1788057958,2026-08-30T11:45:58+09:00
hyper_mscale_deeponet,9409,50000,1788058018,2026-08-30T11:46:58+09:00
hyper_mscale_deeponet,9460,50000,1788058078,2026-08-30T11:47:58+09:00
hyper_mscale_deeponet,9512,50000,1788058138,2026-08-30T11:48:58+09:00
hyper_mscale_deeponet,9562,50000,1788058198,2026-08-30T11:49:58+09:00
hyper_mscale_deeponet,9615,50000,1788058259,2026-08-30T11:50:59+09:00
hyper_mscale_deeponet,9670,50000,1788058319,2026-08-30T11:51:59+09:00
hyper_mscale_deeponet,9721,50000,1788058379,2026-08-30T11:52:59+09:00
hyper_mscale_deeponet,9773,50000,1788058439,2026-08-30T11:53:59+09:00
hyper_mscale_deeponet,9825,50000,1788058499,2026-08-30T11:54:59+09:00
hyper_mscale_deeponet,9880,50000,1788058559,2026-08-30T11:55:59+09:00
hyper_mscale_deeponet,9942,50000,1788058619,2026-08-30T11:56:59+09:00
hyper_mscale_deeponet,10003,50000,1788058680,2026-08-30T11:58:00+09:00
hyper_mscale_deeponet,10065,50000,1788058740,2026-08-30T11:59:00+09:00
hyper_mscale_deeponet,10124,50000,1788058800,2026-08-30T12:00:00+09:00
hyper_mscale_deeponet,10182,50000,1788058860,2026-08-30T12:01:00+09:00
hyper_mscale_deeponet,10242,50000,1788058920,2026-08-30T12:02:00+09:00
hyper_mscale_deeponet,10302,50000,1788058980,2026-08-30T12:03:00+09:00
hyper_mscale_deeponet,10364,50000,1788059040,2026-08-30T12:04:00+09:00
hyper_mscale_deeponet,10426,50000,1788059101,2026-08-30T12:05:01+09:00
hyper_mscale_deeponet,10488,50000,1788059161,2026-08-30T12:06:01+09:00
hyper_mscale_deeponet,10551,50000,1788059221,2026-08-30T12:07:01+09:00
hyper_mscale_deeponet,10613,50000,1788059281,2026-08-30T12:08:01+09:00
hyper_mscale_deeponet,10675,50000,1788059341,2026-08-30T12:09:01+09:00
hyper_mscale_deeponet,10738,50000,1788059401,2026-08-30T12:10:01+09:00
hyper_mscale_deeponet,10801,50000,1788059461,2026-08-30T12:11:01+09:00
hyper_mscale_deeponet,10864,50000,1788059522,2026-08-30T12:12:02+09:00
hyper_mscale_deeponet,10927,50000,1788059582,2026-08-30T12:13:02+09:00
hyper_mscale_deeponet,10989,50000,1788059642,2026-08-30T12:14:02+09:00
hyper_mscale_deeponet,11052,50000,1788059702,2026-08-30T12:15:02+09:00
hyper_mscale_deeponet,11114,50000,1788059762,2026-08-30T12:16:02+09:00
hyper_mscale_deeponet,11177,50000,1788059822,2026-08-30T12:17:02+09:00
hyper_mscale_deeponet,11240,50000,1788059882,2026-08-30T12:18:02+09:00
hyper_mscale_deeponet,11303,50000,1788059943,2026-08-30T12:19:03+09:00
hyper_mscale_deeponet,11366,50000,1788060003,2026-08-30T12:20:03+09:00
hyper_mscale_deeponet,11429,50000,1788060063,2026-08-30T12:21:03+09:00
hyper_mscale_deeponet,11492,50000,1788060123,2026-08-30T12:22:03+09:00
hyper_mscale_deeponet,11555,50000,1788060183,2026-08-30T12:23:03+09:00
hyper_mscale_deeponet,11618,50000,1788060243,2026-08-30T12:24:03+09:00
hyper_mscale_deeponet,11680,50000,1788060303,2026-08-30T12:25:03+09:00
hyper_mscale_deeponet,11743,50000,1788060364,2026-08-30T12:26:04+09:00
hyper_mscale_deeponet,11806,50000,1788060424,2026-08-30T12:27:04+09:00
hyper_mscale_deeponet,11869,50000,1788060484,2026-08-30T12:28:04+09:00
hyper_mscale_deeponet,11931,50000,1788060544,2026-08-30T12:29:04+09:00
hyper_mscale_deeponet,11994,50000,1788060604,2026-08-30T12:30:04+09:00
hyper_mscale_deeponet,12057,50000,1788060664,2026-08-30T12:31:04+09:00
hyper_mscale_deeponet,12120,50000,1788060724,2026-08-30T12:32:04+09:00
hyper_mscale_deeponet,12183,50000,1788060785,2026-08-30T12:33:05+09:00
hyper_mscale_deeponet,12245,50000,1788060845,2026-08-30T12:34:05+09:00
hyper_mscale_deeponet,12308,50000,1788060905,2026-08-30T12:35:05+09:00
hyper_mscale_deeponet,12371,50000,1788060965,2026-08-30T12:36:05+09:00
hyper_mscale_deeponet,12434,50000,1788061025,2026-08-30T12:37:05+09:00
hyper_mscale_deeponet,12497,50000,1788061085,2026-08-30T12:38:05+09:00
hyper_mscale_deeponet,12560,50000,1788061146,2026-08-30T12:39:06+09:00
hyper_mscale_deeponet,12622,50000,1788061206,2026-08-30T12:40:06+09:00
hyper_mscale_deeponet,12685,50000,1788061266,2026-08-30T12:41:06+09:00
hyper_mscale_deeponet,12749,50000,1788061326,2026-08-30T12:42:06+09:00
hyper_mscale_deeponet,12812,50000,1788061386,2026-08-30T12:43:06+09:00
hyper_mscale_deeponet,12874,50000,1788061446,2026-08-30T12:44:06+09:00
hyper_mscale_deeponet,12937,50000,1788061507,2026-08-30T12:45:07+09:00
hyper_mscale_deeponet,13000,50000,1788061567,2026-08-30T12:46:07+09:00
hyper_mscale_deeponet,13064,50000,1788061627,2026-08-30T12:47:07+09:00
hyper_mscale_deeponet,13127,50000,1788061687,2026-08-30T12:48:07+09:00
hyper_mscale_deeponet,13190,50000,1788061747,2026-08-30T12:49:07+09:00
hyper_mscale_deeponet,13254,50000,1788061807,2026-08-30T12:50:07+09:00
hyper_mscale_deeponet,13317,50000,1788061868,2026-08-30T12:51:08+09:00
hyper_mscale_deeponet,13381,50000,1788061928,2026-08-30T12:52:08+09:00
hyper_mscale_deeponet,13444,50000,1788061988,2026-08-30T12:53:08+09:00
hyper_mscale_deeponet,13508,50000,1788062048,2026-08-30T12:54:08+09:00
hyper_mscale_deeponet,13571,50000,1788062108,2026-08-30T12:55:08+09:00
hyper_mscale_deeponet,13634,50000,1788062168,2026-08-30T12:56:08+09:00
hyper_mscale_deeponet,13698,50000,1788062229,2026-08-30T12:57:09+09:00
hyper_mscale_deeponet,13761,50000,1788062289,2026-08-30T12:58:09+09:00
hyper_mscale_deeponet,13824,50000,1788062349,2026-08-30T12:59:09+09:00
hyper_mscale_deeponet,13888,50000,1788062409,2026-08-30T13:00:09+09:00
hyper_mscale_deeponet,13951,50000,1788062469,2026-08-30T13:01:09+09:00
hyper_mscale_deeponet,14015,50000,1788062529,2026-08-30T13:02:09+09:00
hyper_mscale_deeponet,14079,50000,1788062590,2026-08-30T13:03:10+09:00
hyper_mscale_deeponet,14142,50000,1788062650,2026-08-30T13:04:10+09:00
hyper_mscale_deeponet,14206,50000,1788062710,2026-08-30T13:05:10+09:00
hyper_mscale_deeponet,14269,50000,1788062770,2026-08-30T13:06:10+09:00
hyper_mscale_deeponet,14332,50000,1788062830,2026-08-30T13:07:10+09:00
hyper_mscale_deeponet,14395,50000,1788062891,2026-08-30T13:08:11+09:00
hyper_mscale_deeponet,14458,50000,1788062951,2026-08-30T13:09:11+09:00
hyper_mscale_deeponet,14520,50000,1788063011,2026-08-30T13:10:11+09:00
hyper_mscale_deeponet,14583,50000,1788063071,2026-08-30T13:11:11+09:00
hyper_mscale_deeponet,14646,50000,1788063131,2026-08-30T13:12:11+09:00
hyper_mscale_deeponet,14709,50000,1788063191,2026-08-30T13:13:11+09:00
hyper_mscale_deeponet,14772,50000,1788063252,2026-08-30T13:14:12+09:00
hyper_mscale_deeponet,14835,50000,1788063312,2026-08-30T13:15:12+09:00
hyper_mscale_deeponet,14898,50000,1788063372,2026-08-30T13:16:12+09:00
hyper_mscale_deeponet,14961,50000,1788063432,2026-08-30T13:17:12+09:00
hyper_mscale_deeponet,15024,50000,1788063492,2026-08-30T13:18:12+09:00
hyper_mscale_deeponet,15087,50000,1788063553,2026-08-30T13:19:13+09:00
hyper_mscale_deeponet,15148,50000,1788063613,2026-08-30T13:20:13+09:00
hyper_mscale_deeponet,15211,50000,1788063673,2026-08-30T13:21:13+09:00
hyper_mscale_deeponet,15273,50000,1788063733,2026-08-30T13:22:13+09:00
hyper_mscale_deeponet,15336,50000,1788063793,2026-08-30T13:23:13+09:00
hyper_mscale_deeponet,15400,50000,1788063854,2026-08-30T13:24:14+09:00
hyper_mscale_deeponet,15463,50000,1788063914,2026-08-30T13:25:14+09:00
hyper_mscale_deeponet,15525,50000,1788063974,2026-08-30T13:26:14+09:00
hyper_mscale_deeponet,15588,50000,1788064034,2026-08-30T13:27:14+09:00
hyper_mscale_deeponet,15652,50000,1788064094,2026-08-30T13:28:14+09:00
hyper_mscale_deeponet,15714,50000,1788064155,2026-08-30T13:29:15+09:00
hyper_mscale_deeponet,15778,50000,1788064215,2026-08-30T13:30:15+09:00
hyper_mscale_deeponet,15840,50000,1788064275,2026-08-30T13:31:15+09:00
hyper_mscale_deeponet,15903,50000,1788064335,2026-08-30T13:32:15+09:00
hyper_mscale_deeponet,15966,50000,1788064395,2026-08-30T13:33:15+09:00
hyper_mscale_deeponet,16029,50000,1788064456,2026-08-30T13:34:16+09:00
hyper_mscale_deeponet,16090,50000,1788064516,2026-08-30T13:35:16+09:00
hyper_mscale_deeponet,16152,50000,1788064576,2026-08-30T13:36:16+09:00
hyper_mscale_deeponet,16215,50000,1788064636,2026-08-30T13:37:16+09:00
hyper_mscale_deeponet,16277,50000,1788064696,2026-08-30T13:38:16+09:00
hyper_mscale_deeponet,16340,50000,1788064757,2026-08-30T13:39:17+09:00
hyper_mscale_deeponet,16402,50000,1788064817,2026-08-30T13:40:17+09:00
hyper_mscale_deeponet,16462,50000,1788064877,2026-08-30T13:41:17+09:00
hyper_mscale_deeponet,16525,50000,1788064937,2026-08-30T13:42:17+09:00
hyper_mscale_deeponet,16587,50000,1788064998,2026-08-30T13:43:18+09:00
hyper_mscale_deeponet,16648,50000,1788065058,2026-08-30T13:44:18+09:00
hyper_mscale_deeponet,16710,50000,1788065118,2026-08-30T13:45:18+09:00
hyper_mscale_deeponet,16772,50000,1788065178,2026-08-30T13:46:18+09:00
hyper_mscale_deeponet,16834,50000,1788065238,2026-08-30T13:47:18+09:00
hyper_mscale_deeponet,16896,50000,1788065299,2026-08-30T13:48:19+09:00
hyper_mscale_deeponet,16958,50000,1788065359,2026-08-30T13:49:19+09:00
hyper_mscale_deeponet,17021,50000,1788065419,2026-08-30T13:50:19+09:00
hyper_mscale_deeponet,17083,50000,1788065479,2026-08-30T13:51:19+09:00
hyper_mscale_deeponet,17145,50000,1788065540,2026-08-30T13:52:20+09:00
hyper_mscale_deeponet,17207,50000,1788065600,2026-08-30T13:53:20+09:00
hyper_mscale_deeponet,17268,50000,1788065660,2026-08-30T13:54:20+09:00
hyper_mscale_deeponet,17330,50000,1788065720,2026-08-30T13:55:20+09:00
hyper_mscale_deeponet,17392,50000,1788065780,2026-08-30T13:56:20+09:00
hyper_mscale_deeponet,17454,50000,1788065841,2026-08-30T13:57:21+09:00
hyper_mscale_deeponet,17516,50000,1788065901,2026-08-30T13:58:21+09:00
hyper_mscale_deeponet,17577,50000,1788065961,2026-08-30T13:59:21+09:00
hyper_mscale_deeponet,17640,50000,1788066021,2026-08-30T14:00:21+09:00
hyper_mscale_deeponet,17703,50000,1788066082,2026-08-30T14:01:22+09:00
hyper_mscale_deeponet,17766,50000,1788066142,2026-08-30T14:02:22+09:00
hyper_mscale_deeponet,17829,50000,1788066202,2026-08-30T14:03:22+09:00
hyper_mscale_deeponet,17893,50000,1788066262,2026-08-30T14:04:22+09:00
hyper_mscale_deeponet,17957,50000,1788066322,2026-08-30T14:05:22+09:00
hyper_mscale_deeponet,18020,50000,1788066383,2026-08-30T14:06:23+09:00
hyper_mscale_deeponet,18084,50000,1788066443,2026-08-30T14:07:23+09:00
hyper_mscale_deeponet,18148,50000,1788066503,2026-08-30T14:08:23+09:00
hyper_mscale_deeponet,18211,50000,1788066563,2026-08-30T14:09:23+09:00
hyper_mscale_deeponet,18275,50000,1788066624,2026-08-30T14:10:24+09:00
hyper_mscale_deeponet,18339,50000,1788066684,2026-08-30T14:11:24+09:00
hyper_mscale_deeponet,18402,50000,1788066744,2026-08-30T14:12:24+09:00
hyper_mscale_deeponet,18423,50000,1788066804,2026-08-30T14:13:24+09:00
hyper_mscale_deeponet,18439,50000,1788066865,2026-08-30T14:14:25+09:00
hyper_mscale_deeponet,18455,50000,1788066925,2026-08-30T14:15:25+09:00
hyper_mscale_deeponet,18472,50000,1788066986,2026-08-30T14:16:26+09:00
hyper_mscale_deeponet,18488,50000,1788067047,2026-08-30T14:17:27+09:00
hyper_mscale_deeponet,18502,50000,1788067107,2026-08-30T14:18:27+09:00
hyper_mscale_deeponet,18521,50000,1788067168,2026-08-30T14:19:28+09:00
